train_window,ticker,alpha,beta_mkt,beta_smb,beta_hml,beta_rmw,beta_cma,residual_vol,r_squared,n_obs
2009-12,AGCO,0.01628016157350081,1.6064654549796131,0.026971890505709556,-0.31042227839982445,-0.9307142666100343,-0.7101359872599136,0.08053818161011839,0.5379760033472369,60
2009-12,AGO,0.013910055466166991,2.6023983368583137,-1.515693422311262,1.8404605852530593,0.7356633202949977,-0.12916764382253731,0.12793510565881905,0.5414160799625948,60
2009-12,AIT,0.0019428363587621626,1.0120660111934712,1.8591411277494392,-0.379248265734162,0.7409547554446372,1.4301920543107358,0.0741171745667001,0.5093897110371397,60
2009-12,AIZ,0.004920697440925624,1.4576035983512836,0.162379772475935,0.42626229600873156,0.07754376405066501,-0.7407301754538685,0.08182404339310816,0.4918300917834788,60
2009-12,AJG,-0.006266112184118741,0.7813346363744671,0.37694986402990904,0.6349167007119699,0.8015652535371041,0.8261249479906667,0.0578297522736555,0.44729933944182354,60
2009-12,AKAM,0.018616556340615667,1.2089048187370963,0.2654099138777375,-1.0291295840499892,0.36227539317258467,-0.6771125968012772,0.146687452752607,0.144517149085284,60
2009-12,ALB,0.01625062830177529,1.4876752632877737,0.5137122019384543,-0.4705451754742241,-0.46563794255276325,0.4428607385440505,0.05537933155331,0.6687696735570228,60
2009-12,ALGN,0.013058132640547511,2.5612934225660684,0.044396625099675464,-0.4480961740501209,2.1056705928976576,0.9105129216631271,0.1777368404488423,0.26826894062129136,60
2009-12,ALK,0.008899430565919965,0.07473223562040293,1.079402134536564,0.09584347225856105,-1.0050439969014064,1.7384173253550161,0.11154264103250729,0.15393128471326478,60
2009-12,ALL,-0.008645609802558823,1.5314941112774354,-0.13559800555162294,1.2775687523720085,1.1549826543982067,-0.4808489563054127,0.0643476399152841,0.6559525965440882,60
2009-12,ALNY,0.041407121959766174,0.31378726390966827,0.42211372741039693,0.028612723620558,-3.5189796347027475,-2.342794972055251,0.150110603837341,0.21341204955446136,60
2009-12,AMAT,0.0005899479236810435,0.8169394829903736,0.9894815410208956,-0.23901206308288286,-0.5093818899134039,0.16877763618784558,0.06562410416506623,0.4419247413817099,60
2009-12,AMD,0.008629092932620997,2.113457217121102,1.2842814243397664,-0.8943043823086243,-1.2409950581235172,0.6666332432275275,0.16734540719536672,0.3549722985651699,60
2009-12,AME,0.007460551375569555,1.067502835605022,-0.00702556381203219,-0.6826385800318663,0.36303142351012174,-0.33663520836784677,0.05821050757078463,0.40695723085139035,60
2009-12,AMG,0.007954670677505254,1.5436212762176384,1.1993074526814829,0.21981644216017496,-0.5481606231611412,-2.369588392186749,0.08266619437530427,0.6353810523217901,60
2009-12,AMGN,0.003134410308284449,0.36006054185490866,0.2757629406571671,-0.014865251677762426,-0.7697667633798708,0.9333706083223595,0.08737823636443293,0.11623742526220637,60
2009-12,AMKR,0.028667761499622114,1.8163408993691483,2.8370669923668186,-0.2364958300939201,-1.3009009114478187,-1.407033614175653,0.19740422513794129,0.36865465499063377,60
2009-12,AMT,0.01337851861615438,0.9005293415349895,0.35781931132826184,-0.3422731563312217,0.18127925914024456,-1.212728886175299,0.05542281810163698,0.4582512345723647,60
2009-12,AMZN,0.02848135441579744,1.5600048423849078,0.2334366509835114,-1.9146291952576635,-0.3089800934643516,-0.9543202251647644,0.12168614484760078,0.3401476833137682,60
2009-12,AN,0.0015432706839729861,1.4138231726279011,0.7152875201846938,-0.33713030274308947,0.5569718546152456,1.0870210158454308,0.09897600623887036,0.3405493720103584,60
2009-12,AON,0.012017799718724815,0.48933312902610016,0.23068861455667466,-0.28437965957209205,-0.44923120131611216,0.5338311421438184,0.06959677338782029,0.14438966455324254,60
2009-12,AOS,0.010800837504143311,0.5294305250086799,0.9983699360429857,-0.2507291444860811,-0.3012217195552176,1.2513013960587587,0.09090821984291662,0.20094433888600505,60
2009-12,APA,0.0034733469516248575,1.4928460510457906,-0.06201543907651311,0.053555603737520385,2.210927410389743,-1.7031311940774119,0.07087506182635961,0.5028889610221232,60
2009-12,APD,0.009719615661720856,1.1386171056587755,-0.054421074648411366,-0.2362859183382479,-0.2934210425336484,-0.837175268919996,0.046916861645519406,0.6116053957182189,60
2009-12,APH,0.015231601047234356,1.3512975329583377,0.38523398045028606,-0.509450984006522,0.3754747951834996,-1.472810330438146,0.05768878328884815,0.6067584254806853,60
2009-12,ARE,0.014430008186027753,0.8217859059394125,0.4982065338531001,1.0327458611173523,-1.692312398537575,-0.6727348899566232,0.10125173090148895,0.40509052850367155,60
2009-12,ARW,0.009855006326999738,1.2287808474746393,1.352152688944832,-0.24297126955486073,-0.7059415075292383,-0.4927902004867132,0.08062035462930839,0.5386903860634811,60
2009-12,ASH,0.011996419309251619,2.1406473187907284,1.6354010477183567,2.3374760803729284,0.16547809027294802,-3.863383460646716,0.14262425043039184,0.6046865735926688,60
2009-12,ATI,0.017333389788237584,1.54651759591364,2.033991535415831,-0.31222001022280843,0.5663923017713686,-2.3414068795817484,0.12019799267264937,0.4630824500760158,60
2009-12,ATO,-0.00034273705637957686,0.6467157895148464,0.2950514507793767,-0.2684177010147917,0.7914013123222126,0.7656987447068638,0.03735538424460391,0.37322000866687344,60
2009-12,ATR,0.00514195964251176,1.0594237203134236,0.0027333258188374024,-0.510662514359312,0.3455028016693622,0.1530928612431624,0.05533017928292442,0.4055345973052473,60
2009-12,AU,0.01368971945109865,0.893960845282549,-0.6991501072829712,-0.45948107081438805,-0.9733011907508875,-2.1114324225540315,0.11622107630536715,0.2139814122787851,60
2009-12,AVB,0.007168777783356438,1.1216375788802861,0.6608985588783132,0.7647823999677799,-0.17946744928127878,-0.27389306382914186,0.05146100646672329,0.7038063389299499,60
2009-12,AVT,0.013633739748896015,1.362006580596001,1.3329195591406198,-0.8323522947886282,-0.38286654516332747,1.3155981888755155,0.08320217746639878,0.4963073608506897,60
2009-12,AVY,-0.00819247168698618,1.2029075326325862,0.6125110011436181,0.842745487002208,0.6766756667159826,0.4606945256725981,0.04931983829579844,0.7155383942831617,60
2009-12,AXON,-0.012756249437179278,1.00427406175243,2.455998438082924,-1.6869302810641256,-1.9188030143980015,1.9756926403785011,0.136258547195078,0.36079839118902046,60
2009-12,AXP,-0.005259607268379295,2.3377721113291288,-0.121988251527686,0.7138644326986578,1.9482758589071216,2.0007906112926688,0.10219993682236382,0.5503244112533565,60
2009-12,AXS,0.0038188599910263825,0.707130897933928,0.3293127511232914,0.26824572726374385,-0.281501183276305,0.31838742762093697,0.05628545622042467,0.40135785642021227,60
2009-12,AYI,0.0017628889323178724,1.1163542556989792,1.2076339420676077,0.44431944123220946,1.1053619707348916,-0.12509415274807695,0.07534067000312844,0.4970619872938955,60
2009-12,AZO,0.0111080729989851,0.2742304447055885,1.1226146882223058,-0.2986209896888735,-0.557069848517769,-0.39717484981074586,0.065790518968979,0.27179552515465133,60
2009-12,BA,0.008439919757034866,1.1420666349171273,-0.7594583664562288,0.6511488349655435,-0.6864257416525847,-0.8181871158870249,0.05802315363967801,0.5668982950624964,60
2009-12,BAC,0.01196651980227918,1.17941986173122,-1.2224877680633728,3.835669948687261,-2.6515662834173206,-2.4258609504429502,0.09456185015095521,0.7307335716871826,60
2009-12,BALL,0.006231021463821622,0.8060769359020716,-0.312862729127121,-0.7193641513344202,-0.36420033665814916,0.18937179918423086,0.05833526937143973,0.2966700004582471,60
2009-12,BAX,0.01273555294164205,0.34582931527936245,-0.2297882606080115,-0.007197300324215616,-0.5966109311554325,0.1143518972619546,0.04945185448502383,0.15498413306692327,60
2009-12,BBWI,-0.0033428523847377346,1.458687581971146,1.143673005839822,0.4955783887453029,1.087771074241353,0.13963380594187447,0.07325566732937616,0.6001105657828361,60
2009-12,BBY,0.008731391274017897,1.0227564918150804,0.9805695291785442,-0.3378160806612393,-0.9585873382598725,-1.747388465339269,0.08899769089454285,0.4352650217087005,60
2009-12,BC,-0.008727713667364956,2.3594602866125367,2.4438794658481644,1.1147675194238527,1.4221521403177595,3.181317613024776,0.1454856918625092,0.5762190754200589,60
2009-12,BDX,0.01241223960347336,0.49163757033721983,-0.5265549795639394,-0.039891761487649786,-1.0413560401641404,-1.1256109621024766,0.050750786744515844,0.3496998270789088,60
2009-12,BEN,0.011834899746397945,1.394760803052433,-0.16053433477552878,0.20707326211438937,-0.2827666241078192,0.9498000772992882,0.048119484652930436,0.6895048389365763,60
2009-12,BF.A,0.0010777918340097847,0.7331852508427639,0.7419511209016345,-0.15369452540294232,1.0165596182786116,-0.1867832296207429,0.05199137247765107,0.3896770366579634,60
2009-12,BF.B,0.0008812243838355206,0.7449512078175579,0.7497041400613389,-0.05568313979554246,1.1062237552722056,-0.2775475301552106,0.05866462460630849,0.35076897104990956,60
2009-12,BG,0.013947107061781788,1.5502393609655183,-1.3879490456865837,-0.5130417869319225,-0.6753981249663303,-1.6932239573386225,0.09891913499191528,0.3963560430468652,60
2009-12,BIIB,0.01643956716914024,0.2479166410153819,-0.13946961550719872,-0.35041596395811947,-2.929528008591342,0.4907933698015874,0.10091026534236831,0.20686175286218222,60
2009-12,BIO,0.013905793771889705,0.7668616688047674,0.053278586847267745,0.5548037723383361,-0.7685814222369578,-0.5772633027843029,0.06945342190817895,0.38700314749928044,60
2009-12,BKNG,0.04930354991143105,1.5902880702085604,-1.024578505114,-1.7414835488063933,-0.4265446564991622,3.797457310364608,0.12031019115028417,0.2702253729521137,60
2009-12,BKR,-0.007694515669478329,1.9107947776671705,0.5650423433526773,-0.74003787545674,2.3490593444732326,-0.9626503563708043,0.08319812495407322,0.5271029293852725,60
2009-12,BLK,0.029745373988901373,1.2172520770254678,0.23376571959902853,0.44366128871176086,-1.2789660588813052,-0.9380745188273178,0.07408261582831699,0.5576390305991825,60
2009-12,BMRN,0.03582553794476313,1.054916404890232,0.23630044361336683,-0.5056104831672285,-2.3169069675380696,-0.2726677187034036,0.09721290598102551,0.38569063560971084,60
2009-12,BMY,0.005127185420171904,0.8289573891245655,-0.5453832386220389,0.05643075261683087,-0.0031883064056613952,0.38134614195975425,0.06359506411945919,0.25076699748278464,60
2009-12,BNY,0.010313943247282794,0.38921465502518193,-0.6943212681958608,0.26353624489664784,-2.1647630731295715,-0.7108896142518942,0.053706711445346,0.4355462222927069,60
2009-12,BOKF,-0.0016515342899601918,0.9879379354365418,-0.5979773877085597,0.31270531955930225,0.7596090059923966,1.2356478826578963,0.06161817339392629,0.3496929193345014,60
2009-12,BPOP,-0.02255108431558312,0.6785368313029143,-0.3634829571664613,2.8297177347077254,-0.694620783597221,1.3597729808353263,0.14273753202155776,0.3846747390315939,60
2009-12,BRK.B,0.0028896279438772607,0.544290245407139,-0.2811940282265072,0.44115539637586504,-0.28131310462402825,0.23953602235379945,0.04493687514115514,0.3650955905214336,60
2009-12,BRKR,0.0441560218361194,1.4861908529848575,0.8003943450884169,-1.5830648137719567,-1.714790069750747,0.1396962980538326,0.16107424623676295,0.2510188162571775,60
2009-12,BRO,0.0005104591924694277,0.19088211830752216,-0.1409663984466715,0.675167006457817,-0.6246919520329539,-0.592271688425782,0.05842430715514944,0.19758119293183596,60
2009-12,BSX,-0.008440650225044921,0.6536854552600334,0.2874780516350387,0.2684974151635871,-2.061197552912846,-0.8781808097033345,0.09136469203764352,0.3363018970718544,60
2009-12,BWA,0.0010846328114855986,1.6811435636695218,0.3243095555760703,-0.4737091964206651,1.272404465790053,-0.3425366696934329,0.08274379363170298,0.4556542010166118,60
2009-12,BXP,0.005371197968565372,1.3274408392509949,0.5717172570372302,0.8278296224743312,0.49353959831853284,0.4761761714171273,0.06355865347920649,0.6357004523562684,60
2009-12,BYD,-0.02397965246104683,2.5008061389279916,2.352054798217206,0.1343513705753281,2.2918949281067826,1.0712465579933628,0.18962322496987824,0.37765179859590225,60
2009-12,C,-0.009081505842999604,1.672351268211923,-2.4302507088320686,4.279605886359187,-2.56021217617927,-1.7435323678925507,0.08715668866614765,0.8054476677984835,60
2009-12,CACC,0.011754802155649823,0.8697384826158405,0.74631728416207,-1.22214121270206,0.44165941570675815,0.7161801303158395,0.12529428867572373,0.1240783427047133,60
2009-12,CACI,-0.00853019876717745,0.8200666816022009,0.6825022864253524,-0.9332120075087682,0.7139139324984198,1.505815978824396,0.07050480742525148,0.2547259904581817,60
2009-12,CAG,0.006361077630760471,0.46819116035113495,-0.05615789119813783,0.20546599255664222,-1.3941323167367055,-0.1882066953505246,0.05533282646141066,0.36069408330727337,60
2009-12,CAH,-0.0026002049636539536,0.953254435037683,0.10228136662376391,-0.2579866039538335,-0.047908114670514645,0.5030216828282981,0.05929316659607067,0.3678049972444495,60
2009-12,CAR,0.03161769136607373,4.6956254400263955,0.3159529491750308,2.328752485563675,-0.04059420234379907,-4.166264596199273,0.24314875998910246,0.5672132319295009,60
2009-12,CASY,0.011269976967560843,0.41620851283562765,0.4828168051750611,0.044603988409755047,-0.04969308495380864,0.2401551005446121,0.08489176679445638,0.1083530394312372,60
2009-12,CAT,-0.0026481755575167368,2.1279992409787263,0.08849613417846237,0.18906270727205912,2.2405343175663357,1.2353460993605292,0.06486029909285503,0.6814581504638565,60
2009-12,CB,0.0018663666878065187,0.5356035923562161,0.008803205464191832,0.8430046171839439,0.37111807260459345,-0.3741527875194158,0.05037452202187047,0.40151370968392774,60
2009-12,CBRE,0.00833861138033659,2.1538150157333904,1.616855418080417,0.992040863547726,0.9976160247847684,-1.1164302578877223,0.12340403779587826,0.5640409530081885,60
2009-12,CBSH,0.0022514412609782406,0.2231898943525539,-0.35561772901747457,0.5295271147824535,-0.2614679535801169,0.4701482330232376,0.04532149104844729,0.22361480557523372,60
2009-12,CCI,0.019134788665074256,1.4756063950836995,0.44711755161963446,-0.15105121948346245,-0.21035771357942812,-2.186400763116982,0.07675735465388481,0.5680675994500606,60
2009-12,CCK,0.019766190395068058,0.3644337367163247,0.19574915158905415,-0.3240530909234339,-1.690338379603782,-1.0188153474730621,0.06696291166245859,0.29997579858825485,60
2009-12,CCL,-0.005427775104917738,1.1362426990310075,0.5977059664198391,0.37669774149959173,-0.17221959003823406,0.3111012658595408,0.06548541137539246,0.5446928272136702,60
2009-12,CDNS,-0.008561118107723404,1.5342657480219342,0.8457926916314245,-1.2888400359239167,-0.07328267684388445,0.2044431729990917,0.08689549054705943,0.46024738340020577,60
2009-12,CFR,0.00308212640881289,0.2013776179804778,0.012353044321849936,0.7609399453049424,-0.28851873357871266,0.11697751950020377,0.041423928170387515,0.3678442756368867,60
2009-12,CGNX,-0.004123852415187791,1.2150362474566148,0.8347614708999351,-0.34862962795372215,0.2269293460544517,-1.0287191143977517,0.09367166123335689,0.36318456981035996,60
2009-12,CHD,0.0053519768278302605,0.3810263226959859,0.2639938487172093,-0.010030720512734431,0.7163319236083583,0.25745914450757174,0.0494094032568843,0.1356678467966712,60
2009-12,CHDN,-0.0011678119535055657,1.1015398194258044,0.501394572049773,0.4859640605764082,0.3015330501782821,0.6748381954793434,0.08106178469515349,0.40684614585576484,60
2009-12,CHE,0.011618754040088853,-0.20234991798408253,1.8669186386633632,-0.49697339489071024,-0.8908465171609052,0.11148192126176915,0.09333301379040312,0.20861599322723134,60
2009-12,CHH,0.0010917799373431278,0.5660145705347703,0.8531227617174179,0.43662498496508323,0.5077009697713278,-0.39527683175651823,0.08113375156671905,0.2524903908949854,60
2009-12,CHRW,0.013335785051529742,0.7573546430863304,0.4726367162601618,0.07204666960973002,0.3156405978522585,-0.14904248326628525,0.08401519729326408,0.20930042086432699,60
2009-12,CI,0.018283674454921742,1.5475466744164472,0.5411922041243507,-0.39852408125885935,-1.426650530313392,-0.9111388723106835,0.0881645076594907,0.5412956674080143,60
2009-12,CIEN,0.01925445626585747,1.471350155293849,0.5571024689806409,-0.36076725059940706,-3.3478533097048535,-0.08454110987231811,0.15861071630261298,0.33880034548692206,60
2009-12,CINF,-0.0031773589621082836,0.6489643171766354,-0.4190047521543546,0.6678033680206332,-0.09974215061984626,1.1105314903060264,0.05477783414581858,0.3980584599137236,60
2009-12,CL,0.00932693811364785,0.5626353243411478,-0.20936605712114614,-0.11809469351018312,-0.05879654679422536,0.224558342797524,0.04010230259458203,0.2748856698663925,60
2009-12,CLF,0.016912090922873876,3.119621939411735,0.45199872873460883,-0.6091239328096246,3.7296231745469157,-3.53237781882601,0.10134260877575572,0.6915752483494543,60
2009-12,CLH,0.029455471889502118,0.19074186215077416,-0.19786360241454135,0.44449493918772537,-0.6751253723616959,1.4895700417181752,0.09879456195231244,0.10400938518085845,60
2009-12,CLX,-0.0006062455671029955,0.38385239795150783,0.08713157351557507,0.1899444997410416,0.39289400543566344,0.8825733967049731,0.042526463202362225,0.23801183954104943,60
2009-12,CMCSA,-0.009329849111774348,0.9500312689859441,0.5185728558842515,0.07450030726905854,1.1091489729953086,2.062655187693184,0.06147258182037246,0.43412904108883743,60
2009-12,CME,0.02249970161643118,0.43910416110065253,-0.4810291479591671,1.2700526560812149,-2.0098211575252893,-4.242380015472956,0.10288542122463604,0.37403341432839454,60
2009-12,CMI,0.018013341316808103,2.2758524243597966,-0.04831388675546763,-0.8524369310805217,0.6523801733363976,0.13373030793024673,0.08666527037722258,0.5690708060817968,60
2009-12,CMS,0.007358852612151982,0.8586101471991812,-0.1070859750900072,-0.6738861847958804,0.23314400193262003,0.6156764346504292,0.05768567359901865,0.27186351820601184,60
2009-12,CNA,0.0066744043844069526,1.8220174348158793,-0.14661050484146834,1.4693561289332442,-0.2737405441079476,0.7941043461769928,0.06817700615263737,0.7447196590936149,60
2009-12,CNC,0.0007499209212343465,0.7963446270140297,1.2602822153973292,-0.6316974682196348,-0.04085682830153653,-0.9817651133062408,0.12890892850129362,0.18220418614682932,60
2009-12,CNP,0.004356565210628923,1.1977374159918428,-0.2260268456573301,-0.7805686881085712,0.940676128329496,2.0441846817199685,0.05411454149387977,0.42358577081708293,60
2009-12,COF,-0.010132476997884039,1.6996817404842224,-0.6417078429046966,2.345658766224031,1.3681975222507525,1.3155096019677521,0.09347481197728053,0.6201262287038902,60
2009-12,COHR,0.011873733193878674,1.0806218555835334,1.1270994421617495,0.052576424591258136,-0.2942414634417959,0.4874937042462787,0.09945384710125614,0.36039319818979854,60
2009-12,COKE,0.005948352393843781,0.24479139436024056,0.05005145708203307,0.24593454835875428,-0.7617296259290198,0.35306454178030944,0.0842083024504281,0.08782892514884455,60
2009-12,COLB,0.003593303357454376,0.7509405459140671,0.938467073969154,1.722195969374254,-0.6453054528257165,-0.5237948857151253,0.11842883595683076,0.38610340722365954,60
2009-12,COLM,-0.006156202094155372,0.7119492012310488,0.7078680076471761,0.6556240638019752,0.03527780475129696,0.6775366132267812,0.06328402038161103,0.467446193479068,60
2009-12,COO,-0.00726700106300519,1.3658048763314783,0.9354205227137462,-0.8025586302184962,0.6340686023736675,-0.5186481106284717,0.10925289610488241,0.3063644947991163,60
2009-12,COP,-0.0029024364706897363,1.336555909864324,-0.5339847586609534,0.3090896753043526,1.8812082625454831,-1.7920562138692886,0.060238670750803976,0.5334144051348035,60
2009-12,COR,0.012466666400739923,0.7436178013179771,0.07817071375842419,-0.15708435169249302,-0.3732783272534326,0.8263400572825762,0.051328115783437926,0.36578380554386125,60
2009-12,COST,0.00040294073659400916,0.802539970050002,0.0826764555961938,0.1648249291705129,0.647845452160349,-0.4962172705383674,0.05058909828457746,0.38303047225156783,60
2009-12,CPB,0.007849904233964321,0.1260189465013945,-0.2100473314721324,0.3781223945773759,-0.876385105532066,-0.1943783037327399,0.046207888818360666,0.1879453325830891,60
2009-12,CPRT,0.013411187640965229,0.4455393457800658,0.7097785243264244,-0.3703109146888228,-1.4984710599711157,-0.8738599183671569,0.06389289970693793,0.38440851765355855,60
2009-12,CPT,0.007301767059876535,1.1535396178563417,0.4414500679265229,1.4775044824964414,-0.5810341504202299,-0.8065336277006914,0.0625385851070397,0.7017195592765589,60
2009-12,CRH,0.005048612985934715,0.8392577467410636,0.6280979429870848,0.033202457669888344,-0.14326982885455908,1.1628720902056275,0.06891360468989126,0.3770401943428797,60
2009-12,CRL,0.0064761029091111606,0.6032159987452076,0.6122318081478566,-0.012776077580286482,-1.8549360698493622,-2.027244016892978,0.07149852382361209,0.4714081558128691,60
2009-12,CRM,0.03535261288682921,1.9352644056204156,1.3429253663338616,-1.166230081699493,-0.5209484376507563,-0.25015247661358986,0.11038570746363931,0.5031816343910178,60
2009-12,CRS,0.0010258070955267847,1.8671835070135465,1.224609844904719,-0.16685157337641887,0.934092679596626,-1.521922410597176,0.09888850224168223,0.5364955414080621,60
2009-12,CRUS,0.017190465242645142,0.3501098051133973,2.761654302378852,-1.3145390094307583,-1.4710576668265003,1.017062670604829,0.1320745600955649,0.29311417572234066,60
2009-12,CSCO,0.006660466781512644,1.260747016332354,0.580409312582495,-0.8145587739817282,-0.4072311664059552,1.5746371669857302,0.05038920364571509,0.6286736801995494,60
2009-12,CSGP,0.0012128768031923406,0.878261126490154,1.1954500818240015,0.04021003581613807,-0.3412484358956013,-1.070538909227218,0.07479049076935983,0.46480046006145537,60
2009-12,CSL,0.005545140285865351,0.7249581360611861,0.547714686893911,-0.03428405657467669,-0.42467327365542384,1.4431589577062858,0.07447095658745526,0.30706286062918997,60
2009-12,CSX,0.015913521632606363,1.1623950288406748,0.01217091990382424,0.24935543647530228,0.2996417330741854,-0.011651557558906789,0.06410422770695164,0.45449033148246887,60
2009-12,CTAS,-0.004538596223442872,0.8880193052097785,0.33206576616386585,-0.20615399948436064,-0.5256230883297633,0.890043354953735,0.05714970929662779,0.4373579812232403,60
2009-12,CTSH,0.01597947621233089,1.6235550442112023,0.07981223920201888,-1.1869675597990115,0.1134545721840714,1.242343825909677,0.07772506705263618,0.4524390716273392,60
2009-12,CUBE,-0.0041518058759566386,1.537448081616745,1.6009144224488345,0.3726631426024783,0.6936714652543114,2.256637711084311,0.1460380345408191,0.3439336875906446,60
2009-12,CUZ,-0.018348473290964864,1.2949105315547351,1.3562345633042399,1.0265965290623125,1.1426714252666448,-0.6115797668706326,0.08675846866977509,0.552539733016158,60
2009-12,CVS,0.005591700751244405,0.7013330980470404,0.39948108307591085,-0.134102421837467,0.12059982507681977,0.7684149112189183,0.057366560864026576,0.30233512301066745,60
2009-12,CVX,0.002306710214560409,1.0066092058622997,-0.5475374235878693,-0.1967142725494091,1.397715287356497,-0.402877059662418,0.04936998667627408,0.40810692557830364,60
2009-12,CW,0.007284504120973394,1.1991455560891002,0.9064484179840302,-0.7312147426212079,-0.7318644035621749,1.246599163285367,0.05928971005290387,0.5927599323366789,60
2009-12,CXT,0.0032664139063735467,1.6736319454866024,0.714294980623621,-0.5160803093623159,0.5612935925747199,-0.5071682621447178,0.06924044275039493,0.6001246067194987,60
2009-12,D,0.0015410862280528866,0.7756870348199643,-0.40427974112904397,-0.20858621696764698,0.7612135872720107,0.26402338608135056,0.048070652760132934,0.27058741331249203,60
2009-12,DAR,0.00670312696694195,1.5986813444623604,0.7186915199862407,0.6663612787707663,1.9372020316211076,-2.6749433176057944,0.11010748796132536,0.43317554785017576,60
2009-12,DCI,0.004413735561507684,1.310786879163203,-0.20814698111687605,-0.20482929841470987,0.42969025622075835,0.16153702449900934,0.05658653113704289,0.5023021767170284,60
2009-12,DD,-0.010268687798114245,2.241992069382136,0.6828329894582448,1.2908337686028906,2.2371670434130078,0.45156556600108133,0.11101367753361355,0.5679923018051307,60
2009-12,DDS,0.008503282997082237,2.3890847019601082,-0.2673391427271125,0.8413026564614094,0.04746066559514461,-0.7903669800664139,0.13034973270246125,0.48804443079635274,60
2009-12,DE,0.01027913267210861,1.7634337454733244,-0.1536935286666064,-0.4073886615124465,0.2159387350285057,-0.8280760312721905,0.06245054016978504,0.6377169370049793,60
2009-12,DECK,0.01919537615791595,1.8887062909521803,1.327771806054092,-0.3897399817854698,0.8527788449662264,-2.561808426090421,0.13098285287246772,0.4286269189834794,60
2009-12,DGX,0.002005140134913981,0.4145764683491723,-0.22044632457419383,0.18635750715033345,0.3937570505952045,-0.8149592301432169,0.05577446417798837,0.13985173044990618,60
2009-12,DHI,-0.01227938690729417,0.7698031211301526,1.652398708918774,0.23016007212613498,0.7703129683786732,2.061191434772884,0.13639742638736552,0.2249609878478075,60
2009-12,DHR,0.004165851852188902,0.8950643224781678,0.23816577479551254,-0.5972865492832384,-0.05610226083534692,-0.13085586932297588,0.030184517014576074,0.6843866597195348,60
